Index,Id,Name,Location,OZONE_PPM,EpochTime,PM2_5_daily_max,PM2_5_daily_mean,OZONE,CO_PPM,PM25B_UG_M3_daily_mean,OZONE_PPM_daily_median,CO_PPB,PM25B_UG_M3,OZONE_daily_max,OZONE2_PPM,NO_PPB,OZONE_daily_mean,PM25T_UG_M3,PM2_5,OZONE2_PPM_daily_median,PM25B_UG_M3_daily_max,OZONE_PPM_daily_max,SO2_PPB,OZONE_PPM_daily_mean,OZONE_daily_median,PM25B_UG_M3_daily_median,PM10_UG_M3,PM2_5_daily_median,OZONE2_PPM_daily_mean,NO2_PPB,OZONE2_PPM_daily_max,PM10B_UG_M3,Latitude,Longitude
3614,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1473868800,21,14.58333333,,,,,,,71,,,24.375,,,,,,,,20,,,13,,,,,40.46542,-79.960757
3615,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1473870600,,,60,,,,,,,,,,,18,,,,,,,,,,,,,,40.46542,-79.960757
3616,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1473874200,,,71,,,,,,,,,,,20,,,,,,,,,,,,,,40.46542,-79.960757
3617,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1473877800,,,67,,,,,,,,,,,21,,,,,,,,,,,,,,40.46542,-79.960757
3618,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1473881400,,,50,,,,,,,,,,,19,,,,,,,,,,,,,,40.46542,-79.960757
3619,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1473885000,,,43,,,,,,,,,,,19,,,,,,,,,,,,,,40.46542,-79.960757
3620,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1473888600,,,41,,,,,,,,,,,17,,,,,,,,,,,,,,40.46542,-79.960757
3621,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1473892200,,,32,,,,,,,,,,,12,,,,,,,,,,,,,,40.46542,-79.960757
3622,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1473895800,,,26,,,,,,,,,,,9,,,,,,,,,,,,,,40.46542,-79.960757
3623,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1473899400,,,21,,,,,,,,,,,10,,,,,,,,,,,,,,40.46542,-79.960757
3624,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1473903000,,,22,,,,,,,,,,,11,,,,,,,,,,,,,,40.46542,-79.960757
3625,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1473906600,,,19,,,,,,,,,,,13,,,,,,,,,,,,,,40.46542,-79.960757
3626,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1473910200,,,17,,,,,,,,,,,7,,,,,,,,,,,,,,40.46542,-79.960757
3627,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1473913800,,,15,,,,,,,,,,,7,,,,,,,,,,,,,,40.46542,-79.960757
3628,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1473917400,,,15,,,,,,,,,,,8,,,,,,,,,,,,,,40.46542,-79.960757
3629,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1473921000,,,20,,,,,,,,,,,7,,,,,,,,,,,,,,40.46542,-79.960757
3630,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1473924600,,,19,,,,,,,,,,,9,,,,,,,,,,,,,,40.46542,-79.960757
3631,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1473928200,,,18,,,,,,,,,,,8,,,,,,,,,,,,,,40.46542,-79.960757
3632,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1473931800,,,13,,,,,,,,,,,9,,,,,,,,,,,,,,40.46542,-79.960757
3633,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1473935400,,,7,,,,,,,,,,,8,,,,,,,,,,,,,,40.46542,-79.960757
3634,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1473939000,,,6,,,,,,,,,,,10,,,,,,,,,,,,,,40.46542,-79.960757
3635,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1473942600,,,11,,,,,,,,,,,8,,,,,,,,,,,,,,40.46542,-79.960757
3636,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1473946200,,,14,,,,,,,,,,,6,,,,,,,,,,,,,,40.46542,-79.960757
3637,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1473949800,,,15,,,,,,,,,,,7,,,,,,,,,,,,,,40.46542,-79.960757
3638,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1473953400,,,13,,,,,,,,,,,9,,,,,,,,,,,,,,40.46542,-79.960757
3639,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1473955200,15,7.791666667,,,,,,,37,,,19.75,,,,,,,,18,,,7.5,,,,,40.46542,-79.960757
3640,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1473957000,,,18,,,,,,,,,,,7,,,,,,,,,,,,,,40.46542,-79.960757
3641,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1473960600,,,22,,,,,,,,,,,4,,,,,,,,,,,,,,40.46542,-79.960757
3642,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1473964200,,,29,,,,,,,,,,,4,,,,,,,,,,,,,,40.46542,-79.960757
3643,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1473967800,,,34,,,,,,,,,,,7,,,,,,,,,,,,,,40.46542,-79.960757
3644,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1473971400,,,37,,,,,,,,,,,10,,,,,,,,,,,,,,40.46542,-79.960757
3645,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1473975000,,,32,,,,,,,,,,,7,,,,,,,,,,,,,,40.46542,-79.960757
3646,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1473978600,,,34,,,,,,,,,,,15,,,,,,,,,,,,,,40.46542,-79.960757
3647,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1473982200,,,34,,,,,,,,,,,4,,,,,,,,,,,,,,40.46542,-79.960757
3648,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1473985800,,,29,,,,,,,,,,,7,,,,,,,,,,,,,,40.46542,-79.960757
3649,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1473989400,,,22,,,,,,,,,,,7,,,,,,,,,,,,,,40.46542,-79.960757
3650,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1473993000,,,10,,,,,,,,,,,9,,,,,,,,,,,,,,40.46542,-79.960757
3651,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1473996600,,,7,,,,,,,,,,,10,,,,,,,,,,,,,,40.46542,-79.960757
3652,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474000200,,,9,,,,,,,,,,,10,,,,,,,,,,,,,,40.46542,-79.960757
3653,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474003800,,,6,,,,,,,,,,,6,,,,,,,,,,,,,,40.46542,-79.960757
3654,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474007400,,,3,,,,,,,,,,,7,,,,,,,,,,,,,,40.46542,-79.960757
3655,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474011000,,,3,,,,,,,,,,,10,,,,,,,,,,,,,,40.46542,-79.960757
3656,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474014600,,,2,,,,,,,,,,,6,,,,,,,,,,,,,,40.46542,-79.960757
3657,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474018200,,,2,,,,,,,,,,,10,,,,,,,,,,,,,,40.46542,-79.960757
3658,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474021800,,,0,,,,,,,,,,,8,,,,,,,,,,,,,,40.46542,-79.960757
3659,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474025400,,,1,,,,,,,,,,,10,,,,,,,,,,,,,,40.46542,-79.960757
3660,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474029000,,,4,,,,,,,,,,,8,,,,,,,,,,,,,,40.46542,-79.960757
3661,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474032600,,,7,,,,,,,,,,,9,,,,,,,,,,,,,,40.46542,-79.960757
3662,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474036200,,,15,,,,,,,,,,,13,,,,,,,,,,,,,,40.46542,-79.960757
3663,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474039800,,,35,,,,,,,,,,,22,,,,,,,,,,,,,,40.46542,-79.960757
3664,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474041600,22,11.33333333,,,,,,,60,,,26.25,,,,,,,,27,,,10,,,,,40.46542,-79.960757
3665,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474043400,,,48,,,,,,,,,,,13,,,,,,,,,,,,,,40.46542,-79.960757
3666,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474047000,,,55,,,,,,,,,,,15,,,,,,,,,,,,,,40.46542,-79.960757
3667,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474050600,,,58,,,,,,,,,,,15,,,,,,,,,,,,,,40.46542,-79.960757
3668,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474054200,,,60,,,,,,,,,,,18,,,,,,,,,,,,,,40.46542,-79.960757
3669,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474057800,,,59,,,,,,,,,,,15,,,,,,,,,,,,,,40.46542,-79.960757
3670,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474061400,,,58,,,,,,,,,,,13,,,,,,,,,,,,,,40.46542,-79.960757
3671,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474065000,,,48,,,,,,,,,,,10,,,,,,,,,,,,,,40.46542,-79.960757
3672,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474068600,,,37,,,,,,,,,,,10,,,,,,,,,,,,,,40.46542,-79.960757
3673,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474072200,,,34,,,,,,,,,,,10,,,,,,,,,,,,,,40.46542,-79.960757
3674,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474075800,,,32,,,,,,,,,,,17,,,,,,,,,,,,,,40.46542,-79.960757
3675,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474079400,,,30,,,,,,,,,,,10,,,,,,,,,,,,,,40.46542,-79.960757
3676,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474083000,,,24,,,,,,,,,,,7,,,,,,,,,,,,,,40.46542,-79.960757
3677,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474086600,,,28,,,,,,,,,,,8,,,,,,,,,,,,,,40.46542,-79.960757
3678,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474090200,,,30,,,,,,,,,,,12,,,,,,,,,,,,,,40.46542,-79.960757
3679,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474093800,,,27,,,,,,,,,,,10,,,,,,,,,,,,,,40.46542,-79.960757
3680,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474097400,,,23,,,,,,,,,,,11,,,,,,,,,,,,,,40.46542,-79.960757
3681,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474101000,,,21,,,,,,,,,,,12,,,,,,,,,,,,,,40.46542,-79.960757
3682,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474104600,,,19,,,,,,,,,,,13,,,,,,,,,,,,,,40.46542,-79.960757
3683,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474108200,,,19,,,,,,,,,,,12,,,,,,,,,,,,,,40.46542,-79.960757
3684,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474111800,,,18,,,,,,,,,,,14,,,,,,,,,,,,,,40.46542,-79.960757
3685,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474115400,,,26,,,,,,,,,,,14,,,,,,,,,,,,,,40.46542,-79.960757
3686,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474119000,,,34,,,,,,,,,,,17,,,,,,,,,,,,,,40.46542,-79.960757
3687,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474122600,,,39,,,,,,,,,,,17,,,,,,,,,,,,,,40.46542,-79.960757
3688,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474126200,,,43,,,,,,,,,,,18,,,,,,,,,,,,,,40.46542,-79.960757
3689,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474128000,24,15.79166667,,,,,,,49,,,35.66666667,,,,,,,,38,,,15.5,,,,,40.46542,-79.960757
3690,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474129800,,,49,,,,,,,,,,,19,,,,,,,,,,,,,,40.46542,-79.960757
3691,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474133400,,,48,,,,,,,,,,,17,,,,,,,,,,,,,,40.46542,-79.960757
3692,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474137000,,,46,,,,,,,,,,,22,,,,,,,,,,,,,,40.46542,-79.960757
3693,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474140600,,,46,,,,,,,,,,,14,,,,,,,,,,,,,,40.46542,-79.960757
3694,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474144200,,,48,,,,,,,,,,,19,,,,,,,,,,,,,,40.46542,-79.960757
3695,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474147800,,,48,,,,,,,,,,,20,,,,,,,,,,,,,,40.46542,-79.960757
3696,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474151400,,,47,,,,,,,,,,,16,,,,,,,,,,,,,,40.46542,-79.960757
3697,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474155000,,,41,,,,,,,,,,,14,,,,,,,,,,,,,,40.46542,-79.960757
3698,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474158600,,,42,,,,,,,,,,,20,,,,,,,,,,,,,,40.46542,-79.960757
3699,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474162200,,,40,,,,,,,,,,,21,,,,,,,,,,,,,,40.46542,-79.960757
3700,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474165800,,,37,,,,,,,,,,,24,,,,,,,,,,,,,,40.46542,-79.960757
3701,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474169400,,,37,,,,,,,,,,,15,,,,,,,,,,,,,,40.46542,-79.960757
3702,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474173000,,,37,,,,,,,,,,,16,,,,,,,,,,,,,,40.46542,-79.960757
3703,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474176600,,,38,,,,,,,,,,,8,,,,,,,,,,,,,,40.46542,-79.960757
3704,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474180200,,,35,,,,,,,,,,,8,,,,,,,,,,,,,,40.46542,-79.960757
3705,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474183800,,,34,,,,,,,,,,,9,,,,,,,,,,,,,,40.46542,-79.960757
3706,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474187400,,,33,,,,,,,,,,,11,,,,,,,,,,,,,,40.46542,-79.960757
3707,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474191000,,,31,,,,,,,,,,,8,,,,,,,,,,,,,,40.46542,-79.960757
3708,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474194600,,,26,,,,,,,,,,,9,,,,,,,,,,,,,,40.46542,-79.960757
3709,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474198200,,,27,,,,,,,,,,,6,,,,,,,,,,,,,,40.46542,-79.960757
3710,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474201800,,,27,,,,,,,,,,,9,,,,,,,,,,,,,,40.46542,-79.960757
3711,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474205400,,,26,,,,,,,,,,,14,,,,,,,,,,,,,,40.46542,-79.960757
3712,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474209000,,,24,,,,,,,,,,,15,,,,,,,,,,,,,,40.46542,-79.960757
3713,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474212600,,,24,,,,,,,,,,,8,,,,,,,,,,,,,,40.46542,-79.960757
3714,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474214400,16,11.16666667,,,,,,,38,,,26.125,,,,,,,,26.5,,,11,,,,,40.46542,-79.960757
3715,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474216200,,,21,,,,,,,,,,,16,,,,,,,,,,,,,,40.46542,-79.960757
3716,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474219800,,,21,,,,,,,,,,,12,,,,,,,,,,,,,,40.46542,-79.960757
3717,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474223400,,,24,,,,,,,,,,,9,,,,,,,,,,,,,,40.46542,-79.960757
3718,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474227000,,,29,,,,,,,,,,,15,,,,,,,,,,,,,,40.46542,-79.960757
3719,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474230600,,,30,,,,,,,,,,,9,,,,,,,,,,,,,,40.46542,-79.960757
3720,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474234200,,,32,,,,,,,,,,,12,,,,,,,,,,,,,,40.46542,-79.960757
3721,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474237800,,,31,,,,,,,,,,,11,,,,,,,,,,,,,,40.46542,-79.960757
3722,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474241400,,,24,,,,,,,,,,,12,,,,,,,,,,,,,,40.46542,-79.960757
3723,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474245000,,,19,,,,,,,,,,,14,,,,,,,,,,,,,,40.46542,-79.960757
3724,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474248600,,,15,,,,,,,,,,,11,,,,,,,,,,,,,,40.46542,-79.960757
3725,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474252200,,,15,,,,,,,,,,,13,,,,,,,,,,,,,,40.46542,-79.960757
3726,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474255800,,,4,,,,,,,,,,,13,,,,,,,,,,,,,,40.46542,-79.960757
3727,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474259400,,,14,,,,,,,,,,,11,,,,,,,,,,,,,,40.46542,-79.960757
3728,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474263000,,,13,,,,,,,,,,,10,,,,,,,,,,,,,,40.46542,-79.960757
3729,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474266600,,,16,,,,,,,,,,,8,,,,,,,,,,,,,,40.46542,-79.960757
3730,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474270200,,,16,,,,,,,,,,,13,,,,,,,,,,,,,,40.46542,-79.960757
3731,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474273800,,,13,,,,,,,,,,,11,,,,,,,,,,,,,,40.46542,-79.960757
3732,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474277400,,,9,,,,,,,,,,,10,,,,,,,,,,,,,,40.46542,-79.960757
3733,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474281000,,,4,,,,,,,,,,,14,,,,,,,,,,,,,,40.46542,-79.960757
3734,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474284600,,,5,,,,,,,,,,,11,,,,,,,,,,,,,,40.46542,-79.960757
3735,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474288200,,,3,,,,,,,,,,,11,,,,,,,,,,,,,,40.46542,-79.960757
3736,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474291800,,,6,,,,,,,,,,,19,,,,,,,,,,,,,,40.46542,-79.960757
3737,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474295400,,,13,,,,,,,,,,,14,,,,,,,,,,,,,,40.46542,-79.960757
3738,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474299000,,,19,,,,,,,,,,,19,,,,,,,,,,,,,,40.46542,-79.960757
3739,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474300800,23,12.79166667,,,,,,,48,,,21.25,,,,,,,,13.5,,,11.5,,,,,40.46542,-79.960757
3740,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474302600,,,27,,,,,,,,,,,18,,,,,,,,,,,,,,40.46542,-79.960757
3741,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474306200,,,42,,,,,,,,,,,23,,,,,,,,,,,,,,40.46542,-79.960757
3742,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474309800,,,47,,,,,,,,,,,10,,,,,,,,,,,,,,40.46542,-79.960757
3743,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474313400,,,47,,,,,,,,,,,13,,,,,,,,,,,,,,40.46542,-79.960757
3744,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474317000,,,48,,,,,,,,,,,9,,,,,,,,,,,,,,40.46542,-79.960757
3745,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474320600,,,47,,,,,,,,,,,9,,,,,,,,,,,,,,40.46542,-79.960757
3746,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474324200,,,46,,,,,,,,,,,7,,,,,,,,,,,,,,40.46542,-79.960757
3747,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474327800,,,36,,,,,,,,,,,12,,,,,,,,,,,,,,40.46542,-79.960757
3748,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474331400,,,10,,,,,,,,,,,19,,,,,,,,,,,,,,40.46542,-79.960757
3749,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474335000,,,12,,,,,,,,,,,13,,,,,,,,,,,,,,40.46542,-79.960757
3750,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474338600,,,12,,,,,,,,,,,10,,,,,,,,,,,,,,40.46542,-79.960757
3751,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474342200,,,5,,,,,,,,,,,13,,,,,,,,,,,,,,40.46542,-79.960757
3752,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474345800,,,4,,,,,,,,,,,11,,,,,,,,,,,,,,40.46542,-79.960757
3753,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474349400,,,2,,,,,,,,,,,15,,,,,,,,,,,,,,40.46542,-79.960757
3754,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474353000,,,1,,,,,,,,,,,12,,,,,,,,,,,,,,40.46542,-79.960757
3755,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474356600,,,0,,,,,,,,,,,9,,,,,,,,,,,,,,40.46542,-79.960757
3756,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474360200,,,0,,,,,,,,,,,11,,,,,,,,,,,,,,40.46542,-79.960757
3757,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474363800,,,0,,,,,,,,,,,9,,,,,,,,,,,,,,40.46542,-79.960757
3758,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474367400,,,0,,,,,,,,,,,8,,,,,,,,,,,,,,40.46542,-79.960757
3759,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474371000,,,0,,,,,,,,,,,13,,,,,,,,,,,,,,40.46542,-79.960757
3760,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474374600,,,1,,,,,,,,,,,13,,,,,,,,,,,,,,40.46542,-79.960757
3761,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474378200,,,3,,,,,,,,,,,21,,,,,,,,,,,,,,40.46542,-79.960757
3762,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474381800,,,8,,,,,,,,,,,17,,,,,,,,,,,,,,40.46542,-79.960757
3763,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474385400,,,19,,,,,,,,,,,21,,,,,,,,,,,,,,40.46542,-79.960757
3764,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474387200,21,12.375,,,,,,,65,,,22.95833333,,,,,,,,14,,,12,,,,,40.46542,-79.960757
3765,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474389000,,,51,,,,,,,,,,,21,,,,,,,,,,,,,,40.46542,-79.960757
3766,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474392600,,,50,,,,,,,,,,,13,,,,,,,,,,,,,,40.46542,-79.960757
3767,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474396200,,,53,,,,,,,,,,,11,,,,,,,,,,,,,,40.46542,-79.960757
3768,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474399800,,,61,,,,,,,,,,,12,,,,,,,,,,,,,,40.46542,-79.960757
3769,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474403400,,,62,,,,,,,,,,,8,,,,,,,,,,,,,,40.46542,-79.960757
3770,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474407000,,,65,,,,,,,,,,,8,,,,,,,,,,,,,,40.46542,-79.960757
3771,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474410600,,,58,,,,,,,,,,,6,,,,,,,,,,,,,,40.46542,-79.960757
3772,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474414200,,,41,,,,,,,,,,,7,,,,,,,,,,,,,,40.46542,-79.960757
3773,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474417800,,,24,,,,,,,,,,,7,,,,,,,,,,,,,,40.46542,-79.960757
3774,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474421400,,,20,,,,,,,,,,,12,,,,,,,,,,,,,,40.46542,-79.960757
3775,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474425000,,,16,,,,,,,,,,,16,,,,,,,,,,,,,,40.46542,-79.960757
3776,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474428600,,,12,,,,,,,,,,,16,,,,,,,,,,,,,,40.46542,-79.960757
3777,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474432200,,,13,,,,,,,,,,,9,,,,,,,,,,,,,,40.46542,-79.960757
3778,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474435800,,,8,,,,,,,,,,,15,,,,,,,,,,,,,,40.46542,-79.960757
3779,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474439400,,,5,,,,,,,,,,,13,,,,,,,,,,,,,,40.46542,-79.960757
3780,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474443000,,,4,,,,,,,,,,,12,,,,,,,,,,,,,,40.46542,-79.960757
3781,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474446600,,,3,,,,,,,,,,,10,,,,,,,,,,,,,,40.46542,-79.960757
3782,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474450200,,,2,,,,,,,,,,,13,,,,,,,,,,,,,,40.46542,-79.960757
3783,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474453800,,,2,,,,,,,,,,,9,,,,,,,,,,,,,,40.46542,-79.960757
3784,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474457400,,,1,,,,,,,,,,,14,,,,,,,,,,,,,,40.46542,-79.960757
3785,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474461000,,,5,,,,,,,,,,,11,,,,,,,,,,,,,,40.46542,-79.960757
3786,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474464600,,,9,,,,,,,,,,,14,,,,,,,,,,,,,,40.46542,-79.960757
3787,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474468200,,,13,,,,,,,,,,,14,,,,,,,,,,,,,,40.46542,-79.960757
3788,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474471800,,,21,,,,,,,,,,,14,,,,,,,,,,,,,,40.46542,-79.960757
3789,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474473600,21,13.34782609,,,,,,,82,,,30.33333333,,,,,,,,19.5,,,14,,,,,40.46542,-79.960757
3790,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474475400,,,35,,,,,,,,,,,,,,,,,,,,,,,,,40.46542,-79.960757
3791,3506,Lawrenceville ACHD,[40.46542# -79.960757],,1474479000,,,64,,,,,,,,,,,16,,,,,,,,,,,,,,40.46542,-79.960757
