,Index,Id,Name,Location,OZONE_PPM,EpochTime,PM2_5_daily_max,PM2_5_daily_mean,OZONE,CO_PPM,PM25B_UG_M3_daily_mean,OZONE_PPM_daily_median,CO_PPB,PM25B_UG_M3,OZONE_daily_max,OZONE2_PPM,NO_PPB,OZONE_daily_mean,PM25T_UG_M3,PM2_5,OZONE2_PPM_daily_median,PM25B_UG_M3_daily_max,OZONE_PPM_daily_max,SO2_PPB,OZONE_PPM_daily_mean,OZONE_daily_median,PM25B_UG_M3_daily_median,PM10_UG_M3,PM2_5_daily_median,OZONE2_PPM_daily_mean,NO2_PPB,OZONE2_PPM_daily_max,PM10B_UG_M3,Latitude,Longitude,Time
994,994,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473696000,11,5.25,,,,,,,,,,,,,,,,,,,,,5,,,,,40.43743056,-79.86357222,9/12/16 12:00
995,995,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473697800,,,,,,,,,,,,,,5,,,,,,,,,,,,,,40.43743056,-79.86357222,9/12/16 12:30
996,996,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473701400,,,,,,,,,,,,,,5,,,,,,,,,,,,,,40.43743056,-79.86357222,9/12/16 13:30
997,997,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473705000,,,,,,,,,,,,,,2,,,,,,,,,,,,,,40.43743056,-79.86357222,9/12/16 14:30
998,998,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473708600,,,,,,,,,,,,,,4,,,,,,,,,,,,,,40.43743056,-79.86357222,9/12/16 15:30
999,999,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473712200,,,,,,,,,,,,,,2,,,,,,,,,,,,,,40.43743056,-79.86357222,9/12/16 16:30
1000,1000,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473715800,,,,,,,,,,,,,,0,,,,,,,,,,,,,,40.43743056,-79.86357222,9/12/16 17:30
1001,1001,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473719400,,,,,,,,,,,,,,1,,,,,,,,,,,,,,40.43743056,-79.86357222,9/12/16 18:30
1002,1002,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473723000,,,,,,,,,,,,,,4,,,,,,,,,,,,,,40.43743056,-79.86357222,9/12/16 19:30
1003,1003,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473726600,,,,,,,,,,,,,,5,,,,,,,,,,,,,,40.43743056,-79.86357222,9/12/16 20:30
1004,1004,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473730200,,,,,,,,,,,,,,11,,,,,,,,,,,,,,40.43743056,-79.86357222,9/12/16 21:30
1005,1005,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473733800,,,,,,,,,,,,,,10,,,,,,,,,,,,,,40.43743056,-79.86357222,9/12/16 22:30
1006,1006,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473737400,,,,,,,,,,,,,,9,,,,,,,,,,,,,,40.43743056,-79.86357222,9/12/16 23:30
1007,1007,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473741000,,,,,,,,,,,,,,10,,,,,,,,,,,,,,40.43743056,-79.86357222,9/13/16 00:30
1008,1008,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473744600,,,,,,,,,,,,,,3,,,,,,,,,,,,,,40.43743056,-79.86357222,9/13/16 01:30
1009,1009,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473748200,,,,,,,,,,,,,,3,,,,,,,,,,,,,,40.43743056,-79.86357222,9/13/16 02:30
1010,1010,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473751800,,,,,,,,,,,,,,9,,,,,,,,,,,,,,40.43743056,-79.86357222,9/13/16 03:30
1011,1011,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473755400,,,,,,,,,,,,,,11,,,,,,,,,,,,,,40.43743056,-79.86357222,9/13/16 04:30
1012,1012,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473759000,,,,,,,,,,,,,,7,,,,,,,,,,,,,,40.43743056,-79.86357222,9/13/16 05:30
1013,1013,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473762600,,,,,,,,,,,,,,6,,,,,,,,,,,,,,40.43743056,-79.86357222,9/13/16 06:30
1014,1014,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473766200,,,,,,,,,,,,,,14,,,,,,,,,,,,,,40.43743056,-79.86357222,9/13/16 07:30
1015,1015,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473769800,,,,,,,,,,,,,,23,,,,,,,,,,,,,,40.43743056,-79.86357222,9/13/16 08:30
1016,1016,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473773400,,,,,,,,,,,,,,16,,,,,,,,,,,,,,40.43743056,-79.86357222,9/13/16 09:30
1017,1017,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473777000,,,,,,,,,,,,,,14,,,,,,,,,,,,,,40.43743056,-79.86357222,9/13/16 10:30
1018,1018,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473780600,,,,,,,,,,,,,,9,,,,,,,,,,,,,,40.43743056,-79.86357222,9/13/16 11:30
1019,1019,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473782400,23,8.666666667,,,,,,,,,,,,,,,,,,,,,7.5,,,,,40.43743056,-79.86357222,9/13/16 12:00
1020,1020,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473784200,,,,,,,,,,,,,,3,,,,,,,,,,,,,,40.43743056,-79.86357222,9/13/16 12:30
1021,1021,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473787800,,,,,,,,,,,,,,3,,,,,,,,,,,,,,40.43743056,-79.86357222,9/13/16 13:30
1022,1022,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473791400,,,,,,,,,,,,,,6,,,,,,,,,,,,,,40.43743056,-79.86357222,9/13/16 14:30
1023,1023,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473795000,,,,,,,,,,,,,,5,,,,,,,,,,,,,,40.43743056,-79.86357222,9/13/16 15:30
1024,1024,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473798600,,,,,,,,,,,,,,4,,,,,,,,,,,,,,40.43743056,-79.86357222,9/13/16 16:30
1025,1025,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473802200,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,40.43743056,-79.86357222,9/13/16 17:30
1026,1026,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473805800,,,,,,,,,,,,,,4,,,,,,,,,,,,,,40.43743056,-79.86357222,9/13/16 18:30
1027,1027,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473809400,,,,,,,,,,,,,,4,,,,,,,,,,,,,,40.43743056,-79.86357222,9/13/16 19:30
1028,1028,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473813000,,,,,,,,,,,,,,8,,,,,,,,,,,,,,40.43743056,-79.86357222,9/13/16 20:30
1029,1029,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473816600,,,,,,,,,,,,,,13,,,,,,,,,,,,,,40.43743056,-79.86357222,9/13/16 21:30
1030,1030,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473820200,,,,,,,,,,,,,,16,,,,,,,,,,,,,,40.43743056,-79.86357222,9/13/16 22:30
1031,1031,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473823800,,,,,,,,,,,,,,19,,,,,,,,,,,,,,40.43743056,-79.86357222,9/13/16 23:30
1032,1032,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473827400,,,,,,,,,,,,,,26,,,,,,,,,,,,,,40.43743056,-79.86357222,9/14/16 00:30
1033,1033,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473831000,,,,,,,,,,,,,,25,,,,,,,,,,,,,,40.43743056,-79.86357222,9/14/16 01:30
1034,1034,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473834600,,,,,,,,,,,,,,32,,,,,,,,,,,,,,40.43743056,-79.86357222,9/14/16 02:30
1035,1035,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473838200,,,,,,,,,,,,,,35,,,,,,,,,,,,,,40.43743056,-79.86357222,9/14/16 03:30
1036,1036,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473841800,,,,,,,,,,,,,,34,,,,,,,,,,,,,,40.43743056,-79.86357222,9/14/16 04:30
1037,1037,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473845400,,,,,,,,,,,,,,36,,,,,,,,,,,,,,40.43743056,-79.86357222,9/14/16 05:30
1038,1038,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473849000,,,,,,,,,,,,,,40,,,,,,,,,,,,,,40.43743056,-79.86357222,9/14/16 06:30
1039,1039,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473852600,,,,,,,,,,,,,,38,,,,,,,,,,,,,,40.43743056,-79.86357222,9/14/16 07:30
1040,1040,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473856200,,,,,,,,,,,,,,41,,,,,,,,,,,,,,40.43743056,-79.86357222,9/14/16 08:30
1041,1041,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473859800,,,,,,,,,,,,,,35,,,,,,,,,,,,,,40.43743056,-79.86357222,9/14/16 09:30
1042,1042,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473863400,,,,,,,,,,,,,,21,,,,,,,,,,,,,,40.43743056,-79.86357222,9/14/16 10:30
1043,1043,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473867000,,,,,,,,,,,,,,20,,,,,,,,,,,,,,40.43743056,-79.86357222,9/14/16 11:30
1044,1044,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473868800,41,21.66666667,,,,,,,,,,,,,,,,,,,,,20.5,,,,,40.43743056,-79.86357222,9/14/16 12:00
1045,1045,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473870600,,,,,,,,,,,,,,16,,,,,,,,,,,,,,40.43743056,-79.86357222,9/14/16 12:30
1046,1046,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473874200,,,,,,,,,,,,,,8,,,,,,,,,,,,,,40.43743056,-79.86357222,9/14/16 13:30
1047,1047,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473877800,,,,,,,,,,,,,,10,,,,,,,,,,,,,,40.43743056,-79.86357222,9/14/16 14:30
1048,1048,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473881400,,,,,,,,,,,,,,19,,,,,,,,,,,,,,40.43743056,-79.86357222,9/14/16 15:30
1049,1049,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473885000,,,,,,,,,,,,,,21,,,,,,,,,,,,,,40.43743056,-79.86357222,9/14/16 16:30
1050,1050,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473888600,,,,,,,,,,,,,,16,,,,,,,,,,,,,,40.43743056,-79.86357222,9/14/16 17:30
1051,1051,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473892200,,,,,,,,,,,,,,17,,,,,,,,,,,,,,40.43743056,-79.86357222,9/14/16 18:30
1052,1052,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473895800,,,,,,,,,,,,,,9,,,,,,,,,,,,,,40.43743056,-79.86357222,9/14/16 19:30
1053,1053,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473899400,,,,,,,,,,,,,,5,,,,,,,,,,,,,,40.43743056,-79.86357222,9/14/16 20:30
1054,1054,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473903000,,,,,,,,,,,,,,6,,,,,,,,,,,,,,40.43743056,-79.86357222,9/14/16 21:30
1055,1055,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473906600,,,,,,,,,,,,,,4,,,,,,,,,,,,,,40.43743056,-79.86357222,9/14/16 22:30
1056,1056,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473910200,,,,,,,,,,,,,,6,,,,,,,,,,,,,,40.43743056,-79.86357222,9/14/16 23:30
1057,1057,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473913800,,,,,,,,,,,,,,5,,,,,,,,,,,,,,40.43743056,-79.86357222,9/15/16 00:30
1058,1058,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473917400,,,,,,,,,,,,,,1,,,,,,,,,,,,,,40.43743056,-79.86357222,9/15/16 01:30
1059,1059,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473921000,,,,,,,,,,,,,,5,,,,,,,,,,,,,,40.43743056,-79.86357222,9/15/16 02:30
1060,1060,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473924600,,,,,,,,,,,,,,7,,,,,,,,,,,,,,40.43743056,-79.86357222,9/15/16 03:30
1061,1061,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473928200,,,,,,,,,,,,,,3,,,,,,,,,,,,,,40.43743056,-79.86357222,9/15/16 04:30
1062,1062,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473931800,,,,,,,,,,,,,,3,,,,,,,,,,,,,,40.43743056,-79.86357222,9/15/16 05:30
1063,1063,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473935400,,,,,,,,,,,,,,6,,,,,,,,,,,,,,40.43743056,-79.86357222,9/15/16 06:30
1064,1064,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473939000,,,,,,,,,,,,,,5,,,,,,,,,,,,,,40.43743056,-79.86357222,9/15/16 07:30
1065,1065,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473942600,,,,,,,,,,,,,,5,,,,,,,,,,,,,,40.43743056,-79.86357222,9/15/16 08:30
1066,1066,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473946200,,,,,,,,,,,,,,1,,,,,,,,,,,,,,40.43743056,-79.86357222,9/15/16 09:30
1067,1067,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473949800,,,,,,,,,,,,,,3,,,,,,,,,,,,,,40.43743056,-79.86357222,9/15/16 10:30
1068,1068,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473955200,10,5,,,,,,,,,,,,,,,,,,,,,5,,,,,40.43743056,-79.86357222,9/15/16 12:00
1069,1069,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473967800,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,40.43743056,-79.86357222,9/15/16 15:30
1070,1070,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473971400,,,,,,,,,,,,,,6,,,,,,,,,,,,,,40.43743056,-79.86357222,9/15/16 16:30
1071,1071,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473975000,,,,,,,,,,,,,,8,,,,,,,,,,,,,,40.43743056,-79.86357222,9/15/16 17:30
1072,1072,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473978600,,,,,,,,,,,,,,10,,,,,,,,,,,,,,40.43743056,-79.86357222,9/15/16 18:30
1073,1073,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473982200,,,,,,,,,,,,,,5,,,,,,,,,,,,,,40.43743056,-79.86357222,9/15/16 19:30
1074,1074,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473985800,,,,,,,,,,,,,,7,,,,,,,,,,,,,,40.43743056,-79.86357222,9/15/16 20:30
1075,1075,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473989400,,,,,,,,,,,,,,9,,,,,,,,,,,,,,40.43743056,-79.86357222,9/15/16 21:30
1076,1076,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473993000,,,,,,,,,,,,,,8,,,,,,,,,,,,,,40.43743056,-79.86357222,9/15/16 22:30
1077,1077,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473996600,,,,,,,,,,,,,,4,,,,,,,,,,,,,,40.43743056,-79.86357222,9/15/16 23:30
1078,1078,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474000200,,,,,,,,,,,,,,5,,,,,,,,,,,,,,40.43743056,-79.86357222,9/16/16 00:30
1079,1079,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474003800,,,,,,,,,,,,,,11,,,,,,,,,,,,,,40.43743056,-79.86357222,9/16/16 01:30
1080,1080,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474007400,,,,,,,,,,,,,,10,,,,,,,,,,,,,,40.43743056,-79.86357222,9/16/16 02:30
1081,1081,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474011000,,,,,,,,,,,,,,5,,,,,,,,,,,,,,40.43743056,-79.86357222,9/16/16 03:30
1082,1082,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474014600,,,,,,,,,,,,,,10,,,,,,,,,,,,,,40.43743056,-79.86357222,9/16/16 04:30
1083,1083,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474018200,,,,,,,,,,,,,,8,,,,,,,,,,,,,,40.43743056,-79.86357222,9/16/16 05:30
1084,1084,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474021800,,,,,,,,,,,,,,6,,,,,,,,,,,,,,40.43743056,-79.86357222,9/16/16 06:30
1085,1085,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474025400,,,,,,,,,,,,,,6,,,,,,,,,,,,,,40.43743056,-79.86357222,9/16/16 07:30
1086,1086,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474029000,,,,,,,,,,,,,,12,,,,,,,,,,,,,,40.43743056,-79.86357222,9/16/16 08:30
1087,1087,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474032600,,,,,,,,,,,,,,10,,,,,,,,,,,,,,40.43743056,-79.86357222,9/16/16 09:30
1088,1088,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474036200,,,,,,,,,,,,,,12,,,,,,,,,,,,,,40.43743056,-79.86357222,9/16/16 10:30
1089,1089,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474039800,,,,,,,,,,,,,,15,,,,,,,,,,,,,,40.43743056,-79.86357222,9/16/16 11:30
1090,1090,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474041600,15,9.375,,,,,,,,,,,,,,,,,,,,,10,,,,,40.43743056,-79.86357222,9/16/16 12:00
1091,1091,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474043400,,,,,,,,,,,,,,14,,,,,,,,,,,,,,40.43743056,-79.86357222,9/16/16 12:30
1092,1092,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474047000,,,,,,,,,,,,,,15,,,,,,,,,,,,,,40.43743056,-79.86357222,9/16/16 13:30
1093,1093,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474050600,,,,,,,,,,,,,,12,,,,,,,,,,,,,,40.43743056,-79.86357222,9/16/16 14:30
1094,1094,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474054200,,,,,,,,,,,,,,10,,,,,,,,,,,,,,40.43743056,-79.86357222,9/16/16 15:30
1095,1095,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474057800,,,,,,,,,,,,,,9,,,,,,,,,,,,,,40.43743056,-79.86357222,9/16/16 16:30
1096,1096,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474061400,,,,,,,,,,,,,,3,,,,,,,,,,,,,,40.43743056,-79.86357222,9/16/16 17:30
1097,1097,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474065000,,,,,,,,,,,,,,12,,,,,,,,,,,,,,40.43743056,-79.86357222,9/16/16 18:30
1098,1098,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474068600,,,,,,,,,,,,,,14,,,,,,,,,,,,,,40.43743056,-79.86357222,9/16/16 19:30
1099,1099,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474072200,,,,,,,,,,,,,,8,,,,,,,,,,,,,,40.43743056,-79.86357222,9/16/16 20:30
1100,1100,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474075800,,,,,,,,,,,,,,6,,,,,,,,,,,,,,40.43743056,-79.86357222,9/16/16 21:30
1101,1101,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474079400,,,,,,,,,,,,,,6,,,,,,,,,,,,,,40.43743056,-79.86357222,9/16/16 22:30
1102,1102,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474083000,,,,,,,,,,,,,,6,,,,,,,,,,,,,,40.43743056,-79.86357222,9/16/16 23:30
1103,1103,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474086600,,,,,,,,,,,,,,6,,,,,,,,,,,,,,40.43743056,-79.86357222,9/17/16 00:30
1104,1104,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474090200,,,,,,,,,,,,,,16,,,,,,,,,,,,,,40.43743056,-79.86357222,9/17/16 01:30
1105,1105,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474093800,,,,,,,,,,,,,,12,,,,,,,,,,,,,,40.43743056,-79.86357222,9/17/16 02:30
1106,1106,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474097400,,,,,,,,,,,,,,10,,,,,,,,,,,,,,40.43743056,-79.86357222,9/17/16 03:30
1107,1107,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474101000,,,,,,,,,,,,,,11,,,,,,,,,,,,,,40.43743056,-79.86357222,9/17/16 04:30
1108,1108,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474104600,,,,,,,,,,,,,,11,,,,,,,,,,,,,,40.43743056,-79.86357222,9/17/16 05:30
1109,1109,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474108200,,,,,,,,,,,,,,10,,,,,,,,,,,,,,40.43743056,-79.86357222,9/17/16 06:30
1110,1110,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474111800,,,,,,,,,,,,,,10,,,,,,,,,,,,,,40.43743056,-79.86357222,9/17/16 07:30
1111,1111,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474115400,,,,,,,,,,,,,,14,,,,,,,,,,,,,,40.43743056,-79.86357222,9/17/16 08:30
1112,1112,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474119000,,,,,,,,,,,,,,14,,,,,,,,,,,,,,40.43743056,-79.86357222,9/17/16 09:30
1113,1113,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474122600,,,,,,,,,,,,,,11,,,,,,,,,,,,,,40.43743056,-79.86357222,9/17/16 10:30
1114,1114,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474126200,,,,,,,,,,,,,,17,,,,,,,,,,,,,,40.43743056,-79.86357222,9/17/16 11:30
1115,1115,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474128000,25,13.625,,,,,,,,,,,,,,,,,,,,,13.5,,,,,40.43743056,-79.86357222,9/17/16 12:00
1116,1116,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474129800,,,,,,,,,,,,,,13,,,,,,,,,,,,,,40.43743056,-79.86357222,9/17/16 12:30
1117,1117,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474133400,,,,,,,,,,,,,,14,,,,,,,,,,,,,,40.43743056,-79.86357222,9/17/16 13:30
1118,1118,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474137000,,,,,,,,,,,,,,11,,,,,,,,,,,,,,40.43743056,-79.86357222,9/17/16 14:30
1119,1119,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474140600,,,,,,,,,,,,,,15,,,,,,,,,,,,,,40.43743056,-79.86357222,9/17/16 15:30
1120,1120,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474144200,,,,,,,,,,,,,,16,,,,,,,,,,,,,,40.43743056,-79.86357222,9/17/16 16:30
1121,1121,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474147800,,,,,,,,,,,,,,7,,,,,,,,,,,,,,40.43743056,-79.86357222,9/17/16 17:30
1122,1122,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474151400,,,,,,,,,,,,,,9,,,,,,,,,,,,,,40.43743056,-79.86357222,9/17/16 18:30
1123,1123,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474155000,,,,,,,,,,,,,,25,,,,,,,,,,,,,,40.43743056,-79.86357222,9/17/16 19:30
1124,1124,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474158600,,,,,,,,,,,,,,21,,,,,,,,,,,,,,40.43743056,-79.86357222,9/17/16 20:30
1125,1125,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474162200,,,,,,,,,,,,,,16,,,,,,,,,,,,,,40.43743056,-79.86357222,9/17/16 21:30
1126,1126,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474165800,,,,,,,,,,,,,,20,,,,,,,,,,,,,,40.43743056,-79.86357222,9/17/16 22:30
1127,1127,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474169400,,,,,,,,,,,,,,18,,,,,,,,,,,,,,40.43743056,-79.86357222,9/17/16 23:30
1128,1128,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474173000,,,,,,,,,,,,,,14,,,,,,,,,,,,,,40.43743056,-79.86357222,9/18/16 00:30
1129,1129,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474176600,,,,,,,,,,,,,,11,,,,,,,,,,,,,,40.43743056,-79.86357222,9/18/16 01:30
1130,1130,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474180200,,,,,,,,,,,,,,12,,,,,,,,,,,,,,40.43743056,-79.86357222,9/18/16 02:30
1131,1131,5975,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474183800,,,,,,,,,,,,,,8,,,,,,,,,,,,,,40.43743056,-79.86357222,9/18/16 03:30
